appid,time,count_4xx,cout_404
100520021,2018-11-25 21:00:00,586,0
100520021,2018-11-25 22:00:00,509,0
100520021,2018-11-25 23:00:00,394,0
100520022,2018-11-25 01:00:00,2,0
100520022,2018-11-25 02:00:00,4,0
100520022,2018-11-25 03:00:00,2,0
100520022,2018-11-25 06:00:00,251,0
100520022,2018-11-25 07:00:00,140,0
100520022,2018-11-25 08:00:00,114,0
100520022,2018-11-25 09:00:00,206,0
100520022,2018-11-25 10:00:00,320,0
100520022,2018-11-25 11:00:00,238,0
100520022,2018-11-25 12:00:00,291,0
100520022,2018-11-25 13:00:00,95,0
100520022,2018-11-25 14:00:00,187,0
100520022,2018-11-25 15:00:00,169,0
100520022,2018-11-25 17:00:00,61,0
100520022,2018-11-25 18:00:00,83,0
100520022,2018-11-25 19:00:00,54,0
100520022,2018-11-25 20:00:00,25,0
100520022,2018-11-25 21:00:00,17,0
100520022,2018-11-25 22:00:00,48,0
100520022,2018-11-25 23:00:00,30,0
100520024,2018-11-25 00:00:00,30,0
100520024,2018-11-25 01:00:00,18,0
100520024,2018-11-25 02:00:00,4,0
100520024,2018-11-25 03:00:00,4,0
100520024,2018-11-25 04:00:00,7,0
100520024,2018-11-25 05:00:00,5,0
100520024,2018-11-25 06:00:00,8,0
100520024,2018-11-25 07:00:00,15,0
100520024,2018-11-25 08:00:00,29,0
100520024,2018-11-25 09:00:00,46,0
100520024,2018-11-25 10:00:00,55,0
100520024,2018-11-25 11:00:00,37,0
100520024,2018-11-25 12:00:00,40,0
100520024,2018-11-25 13:00:00,54,0
100520024,2018-11-25 14:00:00,75,0
100520024,2018-11-25 15:00:00,71,0
100520024,2018-11-25 17:00:00,68,0
100520024,2018-11-25 18:00:00,60,0
100520024,2018-11-25 19:00:00,51,0
100520024,2018-11-25 20:00:00,73,0
100520024,2018-11-25 21:00:00,58,0
100520024,2018-11-25 22:00:00,50,0
100520024,2018-11-25 23:00:00,17,0
100520025,2018-11-25 02:00:00,1,0
100520025,2018-11-25 08:00:00,1,0
100520025,2018-11-25 10:00:00,1,0
100520025,2018-11-25 11:00:00,1,0
100520025,2018-11-25 19:00:00,1,0
100520025,2018-11-25 22:00:00,1,0
100520028,2018-11-25 06:00:00,2,0
100520028,2018-11-25 07:00:00,1,0
100520028,2018-11-25 08:00:00,1,0
100520028,2018-11-25 11:00:00,1,0
100520029,2018-11-25 04:00:00,13,0
100520029,2018-11-25 07:00:00,2,0
100520029,2018-11-25 09:00:00,1,0
100520029,2018-11-25 10:00:00,2,0
100520029,2018-11-25 11:00:00,1,0
100520029,2018-11-25 13:00:00,2,0
100520029,2018-11-25 14:00:00,4,0
100520029,2018-11-25 15:00:00,1,0
100520029,2018-11-25 21:00:00,1,0
100520032,2018-11-25 01:00:00,2,0
100520032,2018-11-25 02:00:00,4,0
100520032,2018-11-25 04:00:00,2,0
100520032,2018-11-25 05:00:00,5,0
100520032,2018-11-25 06:00:00,5,0
100520032,2018-11-25 08:00:00,4,0
100520032,2018-11-25 09:00:00,3,0
100520032,2018-11-25 10:00:00,7,0
100520032,2018-11-25 11:00:00,3,0
100520032,2018-11-25 12:00:00,7,0
100520032,2018-11-25 13:00:00,4,0
100520032,2018-11-25 14:00:00,4,0
100520032,2018-11-25 15:00:00,2,0
100520032,2018-11-25 17:00:00,2,0
100520032,2018-11-25 19:00:00,9,0
100520032,2018-11-25 20:00:00,7,0
100520032,2018-11-25 22:00:00,1,0
100520032,2018-11-25 23:00:00,2,0
100520033,2018-11-25 00:00:00,140731,0
100520033,2018-11-25 01:00:00,90808,0
100520033,2018-11-25 02:00:00,56947,0
100520033,2018-11-25 03:00:00,35058,0
100520033,2018-11-25 04:00:00,31698,0
100520033,2018-11-25 05:00:00,31723,0
100520033,2018-11-25 06:00:00,49970,0
100520033,2018-11-25 07:00:00,79323,0
100520033,2018-11-25 08:00:00,103156,0
100520033,2018-11-25 09:00:00,113386,0
100520033,2018-11-25 10:00:00,119897,0
100520033,2018-11-25 11:00:00,117167,0
100520033,2018-11-25 12:00:00,115203,0
100520033,2018-11-25 13:00:00,133861,0
100520033,2018-11-25 14:00:00,133212,0
100520033,2018-11-25 15:00:00,139871,0
100520033,2018-11-25 17:00:00,106631,0
100520033,2018-11-25 18:00:00,109066,0
100520033,2018-11-25 19:00:00,127609,0
100520033,2018-11-25 20:00:00,141250,0
100520033,2018-11-25 21:00:00,156983,0
100520033,2018-11-25 22:00:00,163930,0
100520033,2018-11-25 23:00:00,135350,0
100520034,2018-11-25 00:00:00,585,0
100520034,2018-11-25 01:00:00,242,0
100520034,2018-11-25 02:00:00,54,0
100520034,2018-11-25 03:00:00,92,0
100520034,2018-11-25 04:00:00,97,0
100520034,2018-11-25 05:00:00,104,0
100520034,2018-11-25 06:00:00,453,0
100520034,2018-11-25 07:00:00,799,0
100520034,2018-11-25 08:00:00,772,0
100520034,2018-11-25 09:00:00,894,0
100520034,2018-11-25 10:00:00,1600,0
100520034,2018-11-25 11:00:00,936,0
100520034,2018-11-25 12:00:00,1275,0
100520034,2018-11-25 13:00:00,547,0
100520034,2018-11-25 14:00:00,980,0
100520034,2018-11-25 15:00:00,809,0
100520034,2018-11-25 17:00:00,606,0
100520034,2018-11-25 18:00:00,698,0
100520034,2018-11-25 19:00:00,396,0
100520034,2018-11-25 20:00:00,651,0
100520034,2018-11-25 21:00:00,691,0
100520034,2018-11-25 22:00:00,679,0
100520034,2018-11-25 23:00:00,413,0
100520038,2018-11-25 00:00:00,25,0
100520038,2018-11-25 01:00:00,36,0
100520038,2018-11-25 02:00:00,18,0
100520038,2018-11-25 03:00:00,21,0
100520038,2018-11-25 04:00:00,11,0
100520038,2018-11-25 05:00:00,3,0
100520038,2018-11-25 06:00:00,6,0
100520038,2018-11-25 07:00:00,9,0
100520038,2018-11-25 08:00:00,16,0
100520038,2018-11-25 09:00:00,34,0
100520038,2018-11-25 10:00:00,35,0
100520038,2018-11-25 11:00:00,47,0
100520038,2018-11-25 12:00:00,50,0
100520038,2018-11-25 13:00:00,30,0
100520038,2018-11-25 14:00:00,28,0
100520038,2018-11-25 15:00:00,45,0
100520038,2018-11-25 17:00:00,27,0
100520038,2018-11-25 18:00:00,41,0
100520038,2018-11-25 19:00:00,59,0
100520038,2018-11-25 20:00:00,51,0
100520038,2018-11-25 21:00:00,70,0
100520038,2018-11-25 22:00:00,55,0
100520038,2018-11-25 23:00:00,61,0
100520040,2018-11-25 00:00:00,297,0
100520040,2018-11-25 01:00:00,135,0
100520040,2018-11-25 02:00:00,70,0
100520040,2018-11-25 03:00:00,60,0
100520040,2018-11-25 04:00:00,23,0
100520040,2018-11-25 05:00:00,33,0
100520040,2018-11-25 06:00:00,91,0
100520040,2018-11-25 07:00:00,197,0
100520040,2018-11-25 08:00:00,341,0
100520040,2018-11-25 09:00:00,502,0
100520040,2018-11-25 10:00:00,522,0
100520040,2018-11-25 11:00:00,619,0
100520040,2018-11-25 12:00:00,570,0
100520040,2018-11-25 13:00:00,540,0
100520040,2018-11-25 14:00:00,695,0
100520040,2018-11-25 15:00:00,642,0
100520040,2018-11-25 17:00:00,494,0
100520040,2018-11-25 18:00:00,619,0
100520040,2018-11-25 19:00:00,623,0
100520040,2018-11-25 20:00:00,696,0
100520040,2018-11-25 21:00:00,670,0
100520040,2018-11-25 22:00:00,484,0
100520040,2018-11-25 23:00:00,345,0
100520042,2018-11-25 00:00:00,1,0
100520042,2018-11-25 03:00:00,1,0
100520042,2018-11-25 07:00:00,2,0
100520042,2018-11-25 09:00:00,1,0
100520042,2018-11-25 10:00:00,5,0
100520042,2018-11-25 11:00:00,4,0
100520042,2018-11-25 12:00:00,3,0
100520042,2018-11-25 13:00:00,2,0
100520042,2018-11-25 14:00:00,5,0
100520042,2018-11-25 15:00:00,6,0
100520042,2018-11-25 17:00:00,3,0
100520042,2018-11-25 18:00:00,2,0
100520042,2018-11-25 19:00:00,1,0
100520042,2018-11-25 20:00:00,6,0
100520042,2018-11-25 21:00:00,4,0
100520042,2018-11-25 22:00:00,1,0
100520043,2018-11-25 00:00:00,14,0
100520043,2018-11-25 01:00:00,2,0
100520043,2018-11-25 02:00:00,3,0
100520043,2018-11-25 03:00:00,2,0
100520043,2018-11-25 05:00:00,1,0
100520043,2018-11-25 06:00:00,2,0
100520043,2018-11-25 07:00:00,3,0
100520043,2018-11-25 08:00:00,6,0
100520043,2018-11-25 09:00:00,9,0
100520043,2018-11-25 10:00:00,21,0
100520043,2018-11-25 11:00:00,19,0
100520043,2018-11-25 12:00:00,17,0
100520043,2018-11-25 13:00:00,17,0
100520043,2018-11-25 14:00:00,18,0
100520043,2018-11-25 15:00:00,19,0
100520043,2018-11-25 17:00:00,19,0
100520043,2018-11-25 18:00:00,11,0
100520043,2018-11-25 19:00:00,25,0
100520043,2018-11-25 20:00:00,20,0
100520043,2018-11-25 21:00:00,32,0
100520043,2018-11-25 22:00:00,22,0
100520043,2018-11-25 23:00:00,14,0
100520045,2018-11-25 19:00:00,1,0
100520052,2018-11-25 01:00:00,1,0
100520052,2018-11-25 04:00:00,1,0
100520052,2018-11-25 05:00:00,1,0
100520052,2018-11-25 06:00:00,1,0
100520052,2018-11-25 07:00:00,1,0
100520052,2018-11-25 08:00:00,2,0
100520052,2018-11-25 09:00:00,4,0
100520052,2018-11-25 10:00:00,5,0
100520052,2018-11-25 11:00:00,7,0
100520052,2018-11-25 13:00:00,2,0
100520052,2018-11-25 14:00:00,5,0
100520052,2018-11-25 15:00:00,3,0
100520052,2018-11-25 17:00:00,2,0
100520052,2018-11-25 18:00:00,4,0
100520052,2018-11-25 19:00:00,4,0
100520052,2018-11-25 20:00:00,2,0
100520052,2018-11-25 21:00:00,2,0
100520052,2018-11-25 22:00:00,2,0
100520053,2018-11-25 00:00:00,728,0
100520053,2018-11-25 01:00:00,365,0
100520053,2018-11-25 02:00:00,242,0
100520053,2018-11-25 03:00:00,150,0
100520053,2018-11-25 04:00:00,117,0
100520053,2018-11-25 05:00:00,91,0
100520053,2018-11-25 06:00:00,149,0
100520053,2018-11-25 07:00:00,415,0
100520053,2018-11-25 08:00:00,664,0
100520053,2018-11-25 09:00:00,909,0
100520053,2018-11-25 10:00:00,1150,0
100520053,2018-11-25 11:00:00,1161,0
100520053,2018-11-25 12:00:00,1088,0
100520053,2018-11-25 13:00:00,1197,0
100520053,2018-11-25 14:00:00,1151,0
100520053,2018-11-25 15:00:00,1181,0
100520053,2018-11-25 17:00:00,1102,0
100520053,2018-11-25 18:00:00,1099,0
100520053,2018-11-25 19:00:00,1258,0
100520053,2018-11-25 20:00:00,1421,0
100520053,2018-11-25 21:00:00,1278,0
100520053,2018-11-25 22:00:00,1130,0
100520053,2018-11-25 23:00:00,846,0
100520054,2018-11-25 00:00:00,117,0
100520054,2018-11-25 01:00:00,55,0
100520054,2018-11-25 02:00:00,29,0
100520054,2018-11-25 03:00:00,21,0
100520054,2018-11-25 04:00:00,24,0
100520054,2018-11-25 05:00:00,25,0
100520054,2018-11-25 06:00:00,54,0
100520054,2018-11-25 07:00:00,128,0
100520054,2018-11-25 08:00:00,142,0
100520054,2018-11-25 09:00:00,201,0
100520054,2018-11-25 10:00:00,217,0
100520054,2018-11-25 11:00:00,206,0
100520054,2018-11-25 12:00:00,228,0
100520054,2018-11-25 13:00:00,200,0
100520054,2018-11-25 14:00:00,195,0
100520054,2018-11-25 15:00:00,186,0
100520054,2018-11-25 17:00:00,193,0
100520054,2018-11-25 18:00:00,223,0
100520054,2018-11-25 19:00:00,222,0
100520054,2018-11-25 20:00:00,250,0
100520054,2018-11-25 21:00:00,226,0
100520054,2018-11-25 22:00:00,204,0
100520054,2018-11-25 23:00:00,188,0
100520060,2018-11-25 00:00:00,511,0
100520060,2018-11-25 01:00:00,327,0
100520060,2018-11-25 02:00:00,279,0
100520060,2018-11-25 03:00:00,202,0
100520060,2018-11-25 04:00:00,167,0
100520060,2018-11-25 05:00:00,123,0
100520060,2018-11-25 06:00:00,145,0
100520060,2018-11-25 07:00:00,223,0
100520060,2018-11-25 08:00:00,379,0
100520060,2018-11-25 09:00:00,583,0
100520060,2018-11-25 10:00:00,959,0
100520060,2018-11-25 11:00:00,1118,0
100520060,2018-11-25 12:00:00,1163,0
100520060,2018-11-25 13:00:00,1206,0
100520060,2018-11-25 14:00:00,1301,0
100520060,2018-11-25 15:00:00,1316,0
100520060,2018-11-25 17:00:00,1222,0
100520060,2018-11-25 18:00:00,1288,0
100520060,2018-11-25 19:00:00,1430,0
100520060,2018-11-25 20:00:00,1468,0
100520060,2018-11-25 21:00:00,1223,0
100520060,2018-11-25 22:00:00,1003,0
100520060,2018-11-25 23:00:00,642,0
100520061,2018-11-25 00:00:00,1924,0
100520061,2018-11-25 01:00:00,1180,0
100520061,2018-11-25 02:00:00,753,0
100520061,2018-11-25 03:00:00,558,0
100520061,2018-11-25 04:00:00,511,0
100520061,2018-11-25 05:00:00,656,0
100520061,2018-11-25 06:00:00,1019,0
100520061,2018-11-25 07:00:00,2150,0
100520061,2018-11-25 08:00:00,3139,0
100520061,2018-11-25 09:00:00,4032,0
100520061,2018-11-25 10:00:00,4652,0
100520061,2018-11-25 11:00:00,4930,0
100520061,2018-11-25 12:00:00,4513,0
100520061,2018-11-25 13:00:00,4690,0
100520061,2018-11-25 14:00:00,4855,0
100520061,2018-11-25 15:00:00,4789,0
100520061,2018-11-25 17:00:00,4653,0
100520061,2018-11-25 18:00:00,4812,0
100520061,2018-11-25 19:00:00,4850,0
100520061,2018-11-25 20:00:00,5173,0
100520061,2018-11-25 21:00:00,4730,0
100520061,2018-11-25 22:00:00,4333,0
100520061,2018-11-25 23:00:00,2795,0
100520062,2018-11-25 00:00:00,67,0
100520062,2018-11-25 01:00:00,40,0
100520062,2018-11-25 02:00:00,32,0
100520062,2018-11-25 03:00:00,19,0
100520062,2018-11-25 04:00:00,15,0
100520062,2018-11-25 05:00:00,14,0
100520062,2018-11-25 06:00:00,34,0
100520062,2018-11-25 07:00:00,71,0
100520062,2018-11-25 08:00:00,70,0
100520062,2018-11-25 09:00:00,107,0
100520062,2018-11-25 10:00:00,117,0
100520062,2018-11-25 11:00:00,114,0
100520062,2018-11-25 12:00:00,106,0
100520062,2018-11-25 13:00:00,104,0
100520062,2018-11-25 14:00:00,111,0
100520062,2018-11-25 15:00:00,107,0
100520062,2018-11-25 17:00:00,120,0
100520062,2018-11-25 18:00:00,98,0
100520062,2018-11-25 19:00:00,122,0
100520062,2018-11-25 20:00:00,112,0
100520062,2018-11-25 21:00:00,120,0
100520062,2018-11-25 22:00:00,116,0
100520062,2018-11-25 23:00:00,65,0
100520063,2018-11-25 00:00:00,1,0
100520063,2018-11-25 03:00:00,1,0
100520063,2018-11-25 11:00:00,1,0
100520063,2018-11-25 12:00:00,1,0
100520063,2018-11-25 14:00:00,1,0
100520063,2018-11-25 15:00:00,1,0
100520063,2018-11-25 17:00:00,1,0
100520063,2018-11-25 22:00:00,1,0
100520071,2018-11-25 00:00:00,34,0
100520071,2018-11-25 01:00:00,25,0
100520071,2018-11-25 02:00:00,22,0
100520071,2018-11-25 03:00:00,6,0
100520071,2018-11-25 04:00:00,11,0
100520071,2018-11-25 05:00:00,9,0
100520071,2018-11-25 06:00:00,8,0
100520071,2018-11-25 07:00:00,27,0
100520071,2018-11-25 08:00:00,34,0
100520071,2018-11-25 09:00:00,70,0
100520071,2018-11-25 10:00:00,70,0
100520071,2018-11-25 11:00:00,79,0
100520071,2018-11-25 12:00:00,109,0
100520071,2018-11-25 13:00:00,146,0
100520071,2018-11-25 14:00:00,138,0
100520071,2018-11-25 15:00:00,122,0
100520071,2018-11-25 17:00:00,112,0
100520071,2018-11-25 18:00:00,71,0
100520071,2018-11-25 19:00:00,87,0
100520071,2018-11-25 20:00:00,80,0
100520071,2018-11-25 21:00:00,89,0
100520071,2018-11-25 22:00:00,49,0
100520071,2018-11-25 23:00:00,36,0
100520072,2018-11-25 00:00:00,2662,0
100520072,2018-11-25 01:00:00,1534,0
100520072,2018-11-25 02:00:00,1058,0
100520072,2018-11-25 03:00:00,891,0
100520072,2018-11-25 04:00:00,568,0
100520072,2018-11-25 05:00:00,682,0
100520072,2018-11-25 06:00:00,883,0
100520072,2018-11-25 07:00:00,1308,0
100520072,2018-11-25 08:00:00,2476,0
100520072,2018-11-25 09:00:00,4145,0
100520072,2018-11-25 10:00:00,5162,0
100520072,2018-11-25 11:00:00,5088,0
100520072,2018-11-25 12:00:00,4766,0
100520072,2018-11-25 13:00:00,5382,0
100520072,2018-11-25 14:00:00,6571,0
100520072,2018-11-25 15:00:00,5914,0
100520072,2018-11-25 17:00:00,3931,0
100520072,2018-11-25 18:00:00,3618,0
100520072,2018-11-25 19:00:00,3839,0
100520072,2018-11-25 20:00:00,4020,0
100520072,2018-11-25 21:00:00,3915,0
100520072,2018-11-25 22:00:00,3174,0
100520072,2018-11-25 23:00:00,2104,0
100520074,2018-11-25 00:00:00,1058,0
100520074,2018-11-25 01:00:00,584,0
100520074,2018-11-25 02:00:00,413,0
100520074,2018-11-25 03:00:00,355,0
100520074,2018-11-25 04:00:00,270,0
100520074,2018-11-25 05:00:00,232,0
100520074,2018-11-25 06:00:00,362,0
100520074,2018-11-25 07:00:00,864,0
100520074,2018-11-25 08:00:00,1809,0
100520074,2018-11-25 09:00:00,2556,0
100520074,2018-11-25 10:00:00,3077,0
100520074,2018-11-25 11:00:00,3167,0
100520074,2018-11-25 12:00:00,3191,0
100520074,2018-11-25 13:00:00,3153,0
100520074,2018-11-25 14:00:00,3186,0
100520074,2018-11-25 15:00:00,3104,0
100520074,2018-11-25 17:00:00,1775,0
100520074,2018-11-25 18:00:00,1978,0
100520074,2018-11-25 19:00:00,2065,0
100520074,2018-11-25 20:00:00,2030,0
100520074,2018-11-25 21:00:00,1561,0
100520074,2018-11-25 22:00:00,1109,0
100520074,2018-11-25 23:00:00,628,0
100520076,2018-11-25 00:00:00,4,0
100520076,2018-11-25 01:00:00,2,0
100520076,2018-11-25 05:00:00,11,0
100520076,2018-11-25 06:00:00,5,0
100520076,2018-11-25 08:00:00,13,0
100520076,2018-11-25 09:00:00,8,0
100520076,2018-11-25 10:00:00,28,0
100520076,2018-11-25 11:00:00,22,0
100520076,2018-11-25 12:00:00,44,0
100520076,2018-11-25 13:00:00,26,0
100520076,2018-11-25 14:00:00,109,0
100520076,2018-11-25 15:00:00,70,0
100520076,2018-11-25 17:00:00,73,0
100520076,2018-11-25 18:00:00,79,0
100520076,2018-11-25 19:00:00,39,0
100520076,2018-11-25 20:00:00,40,0
100520076,2018-11-25 21:00:00,33,0
100520076,2018-11-25 22:00:00,19,0
100520083,2018-11-25 00:00:00,26996,0
100520083,2018-11-25 01:00:00,19698,0
100520083,2018-11-25 02:00:00,15031,0
100520083,2018-11-25 03:00:00,12695,0
100520083,2018-11-25 04:00:00,11117,0
100520083,2018-11-25 05:00:00,10463,0
100520083,2018-11-25 06:00:00,11526,0
100520083,2018-11-25 07:00:00,17255,0
100520083,2018-11-25 08:00:00,30594,0
100520083,2018-11-25 09:00:00,48305,0
100520083,2018-11-25 10:00:00,58963,0
100520083,2018-11-25 11:00:00,59342,0
100520083,2018-11-25 12:00:00,55011,0
100520083,2018-11-25 13:00:00,61586,0
100520083,2018-11-25 14:00:00,68802,0
100520083,2018-11-25 15:00:00,70718,0
100520083,2018-11-25 17:00:00,62074,0
100520083,2018-11-25 18:00:00,58459,0
100520083,2018-11-25 19:00:00,64831,0
100520083,2018-11-25 20:00:00,66559,0
100520083,2018-11-25 21:00:00,60047,0
100520083,2018-11-25 22:00:00,48123,0
100520083,2018-11-25 23:00:00,33983,0
100520089,2018-11-25 00:00:00,72,0
100520089,2018-11-25 01:00:00,62,0
100520089,2018-11-25 02:00:00,24,0
100520089,2018-11-25 03:00:00,21,0
100520089,2018-11-25 04:00:00,36,0
100520089,2018-11-25 05:00:00,24,0
100520089,2018-11-25 06:00:00,12,0
100520089,2018-11-25 07:00:00,30,0
100520089,2018-11-25 08:00:00,69,0
100520089,2018-11-25 09:00:00,117,0
100520089,2018-11-25 10:00:00,111,0
100520089,2018-11-25 11:00:00,141,0
100520089,2018-11-25 12:00:00,165,0
100520089,2018-11-25 13:00:00,139,0
100520089,2018-11-25 14:00:00,183,0
100520089,2018-11-25 15:00:00,171,0
100520089,2018-11-25 17:00:00,153,0
100520089,2018-11-25 18:00:00,147,0
100520089,2018-11-25 19:00:00,164,0
100520089,2018-11-25 20:00:00,123,0
100520089,2018-11-25 21:00:00,116,0
100520089,2018-11-25 22:00:00,89,0
100520089,2018-11-25 23:00:00,87,0
100520090,2018-11-25 00:00:00,2956,0
100520090,2018-11-25 01:00:00,2624,0
100520090,2018-11-25 02:00:00,2407,0
100520090,2018-11-25 03:00:00,2647,0
100520090,2018-11-25 04:00:00,2808,0
100520090,2018-11-25 05:00:00,2379,0
100520090,2018-11-25 06:00:00,2504,0
100520090,2018-11-25 07:00:00,2728,0
100520090,2018-11-25 08:00:00,3659,0
100520090,2018-11-25 09:00:00,3926,0
100520090,2018-11-25 10:00:00,4383,0
100520090,2018-11-25 11:00:00,4677,0
100520090,2018-11-25 12:00:00,4164,0
100520090,2018-11-25 13:00:00,4476,0
100520090,2018-11-25 14:00:00,4133,0
100520090,2018-11-25 15:00:00,4721,0
100520090,2018-11-25 17:00:00,5335,0
100520090,2018-11-25 18:00:00,4052,0
100520090,2018-11-25 19:00:00,4102,0
100520090,2018-11-25 20:00:00,4223,0
100520090,2018-11-25 21:00:00,4781,0
100520090,2018-11-25 22:00:00,3669,0
100520090,2018-11-25 23:00:00,3396,0
100520091,2018-11-25 00:00:00,71,0
100520091,2018-11-25 01:00:00,67,0
100520091,2018-11-25 02:00:00,84,0
100520091,2018-11-25 03:00:00,48,0
100520091,2018-11-25 04:00:00,97,0
100520091,2018-11-25 05:00:00,54,0
100520091,2018-11-25 06:00:00,1225,0
100520091,2018-11-25 07:00:00,3631,0
100520091,2018-11-25 08:00:00,1641,0
100520091,2018-11-25 09:00:00,1729,0
100520091,2018-11-25 10:00:00,1489,0
100520091,2018-11-25 11:00:00,1192,0
100520091,2018-11-25 12:00:00,872,0
100520091,2018-11-25 13:00:00,822,0
100520091,2018-11-25 14:00:00,1836,0
100520091,2018-11-25 15:00:00,1841,0
100520091,2018-11-25 17:00:00,1271,0
100520091,2018-11-25 18:00:00,2461,0
100520091,2018-11-25 19:00:00,1817,0
100520091,2018-11-25 20:00:00,1244,0
100520091,2018-11-25 21:00:00,1879,0
100520091,2018-11-25 22:00:00,2066,0
100520091,2018-11-25 23:00:00,485,0
100520093,2018-11-25 00:00:00,1237,0
100520093,2018-11-25 01:00:00,922,0
100520093,2018-11-25 02:00:00,512,0
100520093,2018-11-25 03:00:00,347,0
100520093,2018-11-25 04:00:00,323,0
100520093,2018-11-25 05:00:00,327,0
100520093,2018-11-25 06:00:00,428,0
100520093,2018-11-25 07:00:00,729,0
100520093,2018-11-25 08:00:00,810,0
100520093,2018-11-25 09:00:00,814,0
100520093,2018-11-25 10:00:00,885,0
100520093,2018-11-25 11:00:00,868,0
100520093,2018-11-25 12:00:00,933,0
100520093,2018-11-25 13:00:00,1129,0
100520093,2018-11-25 14:00:00,1352,0
100520093,2018-11-25 15:00:00,1112,0
100520093,2018-11-25 17:00:00,732,0
100520093,2018-11-25 18:00:00,699,0
100520093,2018-11-25 19:00:00,860,0
100520093,2018-11-25 20:00:00,1026,0
100520093,2018-11-25 21:00:00,1312,0
100520093,2018-11-25 22:00:00,1457,0
100520093,2018-11-25 23:00:00,1364,0
100520101,2018-11-25 00:00:00,1,0
100520101,2018-11-25 05:00:00,3,0
100520101,2018-11-25 09:00:00,1,0
100520101,2018-11-25 10:00:00,1,0
100520101,2018-11-25 12:00:00,1,0
100520101,2018-11-25 13:00:00,1,0
100520101,2018-11-25 17:00:00,14,0
100520101,2018-11-25 18:00:00,1,0
100520101,2018-11-25 19:00:00,1,0
100520101,2018-11-25 22:00:00,2,0
100520101,2018-11-25 23:00:00,9,0
100520102,2018-11-25 00:00:00,6,0
100520102,2018-11-25 01:00:00,5,0
100520102,2018-11-25 02:00:00,6,0
100520102,2018-11-25 03:00:00,6,0
100520102,2018-11-25 04:00:00,3,0
100520102,2018-11-25 05:00:00,5,0
100520102,2018-11-25 06:00:00,4,0
100520102,2018-11-25 07:00:00,6,0
100520102,2018-11-25 08:00:00,7,0
100520102,2018-11-25 09:00:00,18,0
100520102,2018-11-25 10:00:00,159,0
100520102,2018-11-25 11:00:00,41,0
100520102,2018-11-25 12:00:00,5,0
100520102,2018-11-25 13:00:00,10,0
100520102,2018-11-25 14:00:00,13,0
100520102,2018-11-25 15:00:00,4,0
100520102,2018-11-25 17:00:00,22,0
100520102,2018-11-25 18:00:00,9,0
100520102,2018-11-25 19:00:00,8,0
100520102,2018-11-25 20:00:00,8,0
100520102,2018-11-25 21:00:00,13,0
100520102,2018-11-25 22:00:00,21,0
100520102,2018-11-25 23:00:00,17,0
100520103,2018-11-25 00:00:00,22,0
100520103,2018-11-25 01:00:00,8,0
100520103,2018-11-25 02:00:00,5,0
100520103,2018-11-25 03:00:00,5,0
100520103,2018-11-25 04:00:00,4,0
100520103,2018-11-25 05:00:00,2,0
100520103,2018-11-25 06:00:00,1,0
100520103,2018-11-25 07:00:00,9,0
100520103,2018-11-25 08:00:00,19,0
100520103,2018-11-25 09:00:00,38,0
100520103,2018-11-25 10:00:00,69,0
100520103,2018-11-25 11:00:00,46,0
100520103,2018-11-25 12:00:00,59,0
100520103,2018-11-25 13:00:00,40,0
100520103,2018-11-25 14:00:00,77,0
100520103,2018-11-25 15:00:00,73,0
100520103,2018-11-25 17:00:00,43,0
100520103,2018-11-25 18:00:00,39,0
100520103,2018-11-25 19:00:00,45,0
100520103,2018-11-25 20:00:00,54,0
100520103,2018-11-25 21:00:00,28,0
100520103,2018-11-25 22:00:00,38,0
100520103,2018-11-25 23:00:00,29,0
100520111,2018-11-25 00:00:00,23,0
100520111,2018-11-25 02:00:00,6,0
100520111,2018-11-25 03:00:00,16,0
100520111,2018-11-25 06:00:00,6,0
100520111,2018-11-25 07:00:00,30,0
100520111,2018-11-25 08:00:00,103,0
100520111,2018-11-25 09:00:00,117,0
100520111,2018-11-25 10:00:00,39,0
100520111,2018-11-25 11:00:00,81,0
100520111,2018-11-25 12:00:00,15,0
100520111,2018-11-25 13:00:00,36,0
100520111,2018-11-25 14:00:00,134,0
100520111,2018-11-25 15:00:00,61,0
100520111,2018-11-25 17:00:00,27,0
100520111,2018-11-25 18:00:00,18,0
100520111,2018-11-25 19:00:00,42,0
100520111,2018-11-25 20:00:00,30,0
100520111,2018-11-25 21:00:00,15,0
100520111,2018-11-25 22:00:00,6,0
100520112,2018-11-25 00:00:00,760,0
100520112,2018-11-25 01:00:00,491,0
100520112,2018-11-25 02:00:00,440,0
100520112,2018-11-25 03:00:00,323,0
100520112,2018-11-25 04:00:00,215,0
100520112,2018-11-25 05:00:00,157,0
100520112,2018-11-25 06:00:00,129,0
100520112,2018-11-25 07:00:00,247,0
100520112,2018-11-25 08:00:00,695,0
100520112,2018-11-25 09:00:00,1081,0
100520112,2018-11-25 10:00:00,1701,0
100520112,2018-11-25 11:00:00,1841,0
100520112,2018-11-25 12:00:00,2078,0
100520112,2018-11-25 13:00:00,2280,0
100520112,2018-11-25 14:00:00,2493,0
100520112,2018-11-25 15:00:00,2795,0
100520112,2018-11-25 17:00:00,2391,0
100520112,2018-11-25 18:00:00,1934,0
100520112,2018-11-25 19:00:00,1922,0
100520112,2018-11-25 20:00:00,1997,0
100520112,2018-11-25 21:00:00,1631,0
100520112,2018-11-25 22:00:00,1506,0
100520112,2018-11-25 23:00:00,1220,0
100520115,2018-11-25 00:00:00,2898,0
