domain,time,count_4xx,cout_404
m.www.sogou.com,2018-11-25 10:00:00,1,0
m.www.sogou.com,2018-11-25 11:00:00,1,0
m.www.sogou.com,2018-11-25 12:00:00,1,0
m.www.sogou.com,2018-11-25 15:00:00,4,0
m.www.sogou.com,2018-11-25 18:00:00,2,0
m.www.sogou.com,2018-11-25 19:00:00,1,0
m.www.sogou.com,2018-11-25 20:00:00,10,0
m.www.sogou.com,2018-11-25 21:00:00,18,0
m.www.sogou.com,2018-11-25 22:00:00,1,0
m.www.sogou.com,2018-11-25 23:00:00,14,0
www.sogou.com.inner,2018-11-25 09:00:00,162,10
www.sogou.com.inner,2018-11-25 10:00:00,437,2
www.sogou.com.inner,2018-11-25 11:00:00,967,126
www.sogou.com.inner,2018-11-25 14:00:00,831,97
www.sogou.com.inner,2018-11-25 15:00:00,870,78
www.sogou.com.inner,2018-11-25 17:00:00,680,3
www.sogou.com.inner,2018-11-25 18:00:00,798,70
www.sogou.com.inner,2018-11-25 20:00:00,1102,69
www.sogou.com.inner,2018-11-25 22:00:00,1095,83
www.sogou.com.inner,2018-11-25 19:00:00,848,117
www.sogou.com.inner,2018-11-25 21:00:00,936,93
www.sogou.com.inner,2018-11-25 23:00:00,955,41
www.sogou.com.inner,2018-11-25 12:00:00,892,117
www.sogou.com.inner,2018-11-25 13:00:00,885,125
task.www.sogou.com,2018-11-25 09:00:00,16,1
task.www.sogou.com,2018-11-25 13:00:00,23,2
task.www.sogou.com,2018-11-25 18:00:00,8,1
task.www.sogou.com,2018-11-25 19:00:00,16,1
task.www.sogou.com,2018-11-25 20:00:00,22,1
task.www.sogou.com,2018-11-25 21:00:00,14,2
task.www.sogou.com,2018-11-25 11:00:00,12,0
task.www.sogou.com,2018-11-25 12:00:00,9,0
task.www.sogou.com,2018-11-25 14:00:00,22,0
task.www.sogou.com,2018-11-25 15:00:00,11,0
task.www.sogou.com,2018-11-25 22:00:00,34,0
task.www.sogou.com,2018-11-25 00:00:00,3,0
task.www.sogou.com,2018-11-25 01:00:00,3,0
task.www.sogou.com,2018-11-25 02:00:00,3,0
task.www.sogou.com,2018-11-25 07:00:00,1,0
task.www.sogou.com,2018-11-25 08:00:00,5,0
task.www.sogou.com,2018-11-25 10:00:00,9,0
task.www.sogou.com,2018-11-25 17:00:00,13,0
task.www.sogou.com,2018-11-25 23:00:00,11,0
wbc.epro.sogou.com,2018-11-25 10:00:00,340,334
wbc.epro.sogou.com,2018-11-25 13:00:00,331,327
wbc.epro.sogou.com,2018-11-25 00:00:00,194,193
wbc.epro.sogou.com,2018-11-25 06:00:00,160,159
wbc.epro.sogou.com,2018-11-25 07:00:00,239,234
wbc.epro.sogou.com,2018-11-25 12:00:00,324,323
wbc.epro.sogou.com,2018-11-25 15:00:00,310,303
wbc.epro.sogou.com,2018-11-25 18:00:00,291,282
wbc.epro.sogou.com,2018-11-25 19:00:00,371,359
wbc.epro.sogou.com,2018-11-25 22:00:00,288,285
wbc.epro.sogou.com,2018-11-25 23:00:00,264,262
wbc.epro.sogou.com,2018-11-25 09:00:00,277,276
wbc.epro.sogou.com,2018-11-25 21:00:00,368,367
wbc.epro.sogou.com,2018-11-25 01:00:00,114,114
wbc.epro.sogou.com,2018-11-25 02:00:00,72,72
wbc.epro.sogou.com,2018-11-25 03:00:00,50,50
wbc.epro.sogou.com,2018-11-25 04:00:00,54,54
wbc.epro.sogou.com,2018-11-25 05:00:00,89,89
wbc.epro.sogou.com,2018-11-25 08:00:00,200,200
wbc.epro.sogou.com,2018-11-25 11:00:00,293,293
wbc.epro.sogou.com,2018-11-25 14:00:00,323,323
wbc.epro.sogou.com,2018-11-25 17:00:00,304,304
wbc.epro.sogou.com,2018-11-25 20:00:00,447,447
voice.wap.sogou.com,2018-11-25 13:00:00,9,1
voice.wap.sogou.com,2018-11-25 17:00:00,5,1
voice.wap.sogou.com,2018-11-25 00:00:00,2,0
voice.wap.sogou.com,2018-11-25 04:00:00,3,0
voice.wap.sogou.com,2018-11-25 06:00:00,6,0
voice.wap.sogou.com,2018-11-25 07:00:00,2,0
voice.wap.sogou.com,2018-11-25 08:00:00,4,0
voice.wap.sogou.com,2018-11-25 09:00:00,6,0
voice.wap.sogou.com,2018-11-25 10:00:00,9,0
voice.wap.sogou.com,2018-11-25 11:00:00,12,0
voice.wap.sogou.com,2018-11-25 12:00:00,2,0
voice.wap.sogou.com,2018-11-25 14:00:00,28,0
voice.wap.sogou.com,2018-11-25 15:00:00,12,0
voice.wap.sogou.com,2018-11-25 18:00:00,9,0
voice.wap.sogou.com,2018-11-25 19:00:00,7,0
voice.wap.sogou.com,2018-11-25 20:00:00,12,0
voice.wap.sogou.com,2018-11-25 21:00:00,1,0
voice.wap.sogou.com,2018-11-25 22:00:00,1,0
voice.wap.sogou.com,2018-11-25 23:00:00,1,0
ot.wap.sogou.com,2018-11-25 17:00:00,22,3
ot.wap.sogou.com,2018-11-25 00:00:00,81,0
ot.wap.sogou.com,2018-11-25 01:00:00,7,0
ot.wap.sogou.com,2018-11-25 03:00:00,3,0
ot.wap.sogou.com,2018-11-25 07:00:00,5,0
ot.wap.sogou.com,2018-11-25 08:00:00,8,0
ot.wap.sogou.com,2018-11-25 09:00:00,3,0
ot.wap.sogou.com,2018-11-25 10:00:00,10,0
ot.wap.sogou.com,2018-11-25 11:00:00,12,0
ot.wap.sogou.com,2018-11-25 12:00:00,18,0
ot.wap.sogou.com,2018-11-25 13:00:00,13,0
ot.wap.sogou.com,2018-11-25 14:00:00,7,0
ot.wap.sogou.com,2018-11-25 15:00:00,7,0
ot.wap.sogou.com,2018-11-25 18:00:00,11,0
ot.wap.sogou.com,2018-11-25 19:00:00,400,0
ot.wap.sogou.com,2018-11-25 20:00:00,511,0
ot.wap.sogou.com,2018-11-25 21:00:00,552,0
ot.wap.sogou.com,2018-11-25 22:00:00,500,0
ot.wap.sogou.com,2018-11-25 23:00:00,548,0
wwwtest.sogou.com,2018-11-25 20:00:00,11,1
wwwtest.sogou.com,2018-11-25 00:00:00,17,0
wwwtest.sogou.com,2018-11-25 01:00:00,4,0
wwwtest.sogou.com,2018-11-25 02:00:00,3,0
wwwtest.sogou.com,2018-11-25 03:00:00,2,0
wwwtest.sogou.com,2018-11-25 04:00:00,1,0
wwwtest.sogou.com,2018-11-25 05:00:00,2,0
wwwtest.sogou.com,2018-11-25 06:00:00,2,0
wwwtest.sogou.com,2018-11-25 08:00:00,7,0
wwwtest.sogou.com,2018-11-25 09:00:00,10,0
wwwtest.sogou.com,2018-11-25 10:00:00,5,0
wwwtest.sogou.com,2018-11-25 11:00:00,10,2
wwwtest.sogou.com,2018-11-25 12:00:00,8,0
wwwtest.sogou.com,2018-11-25 13:00:00,13,1
wwwtest.sogou.com,2018-11-25 14:00:00,7,0
wwwtest.sogou.com,2018-11-25 15:00:00,7,0
wwwtest.sogou.com,2018-11-25 17:00:00,8,1
wwwtest.sogou.com,2018-11-25 18:00:00,6,0
wwwtest.sogou.com,2018-11-25 19:00:00,21,0
wwwtest.sogou.com,2018-11-25 21:00:00,17,1
wwwtest.sogou.com,2018-11-25 22:00:00,12,0
wwwtest.sogou.com,2018-11-25 23:00:00,15,1
www.pctowap.com,2018-11-25 07:00:00,1,0
cnc.wap.sogou.com,2018-11-25 00:00:00,47,0
cnc.wap.sogou.com,2018-11-25 01:00:00,67,0
cnc.wap.sogou.com,2018-11-25 02:00:00,27,0
cnc.wap.sogou.com,2018-11-25 03:00:00,28,0
cnc.wap.sogou.com,2018-11-25 05:00:00,35,0
cnc.wap.sogou.com,2018-11-25 06:00:00,56,0
cnc.wap.sogou.com,2018-11-25 07:00:00,27,0
cnc.wap.sogou.com,2018-11-25 08:00:00,9,0
cnc.wap.sogou.com,2018-11-25 09:00:00,36,0
cnc.wap.sogou.com,2018-11-25 10:00:00,9,0
cnc.wap.sogou.com,2018-11-25 11:00:00,52,0
cnc.wap.sogou.com,2018-11-25 13:00:00,9,0
cnc.wap.sogou.com,2018-11-25 14:00:00,14,0
cnc.wap.sogou.com,2018-11-25 15:00:00,52,0
cnc.wap.sogou.com,2018-11-25 17:00:00,35,0
cnc.wap.sogou.com,2018-11-25 18:00:00,36,0
cnc.wap.sogou.com,2018-11-25 19:00:00,18,0
cnc.wap.sogou.com,2018-11-25 20:00:00,1,0
cnc.wap.sogou.com,2018-11-25 21:00:00,27,0
cnc.wap.sogou.com,2018-11-25 22:00:00,18,0
cnc.wap.sogou.com,2018-11-25 12:00:00,12,0
cnc.wap.sogou.com.inner,2018-11-25 04:00:00,9,0
union.sogou.com,2018-11-25 00:00:00,8,8
union.sogou.com,2018-11-25 01:00:00,24,24
union.sogou.com,2018-11-25 02:00:00,24,24
union.sogou.com,2018-11-25 04:00:00,8,8
union.sogou.com,2018-11-25 06:00:00,32,32
union.sogou.com,2018-11-25 07:00:00,16,16
union.sogou.com,2018-11-25 08:00:00,16,16
union.sogou.com,2018-11-25 09:00:00,10,10
union.sogou.com,2018-11-25 10:00:00,25,25
union.sogou.com,2018-11-25 11:00:00,8,8
union.sogou.com,2018-11-25 12:00:00,8,8
union.sogou.com,2018-11-25 13:00:00,40,40
union.sogou.com,2018-11-25 14:00:00,40,40
union.sogou.com,2018-11-25 15:00:00,24,24
union.sogou.com,2018-11-25 17:00:00,16,16
union.sogou.com,2018-11-25 18:00:00,32,32
union.sogou.com,2018-11-25 19:00:00,33,33
union.sogou.com,2018-11-25 20:00:00,40,40
union.sogou.com,2018-11-25 21:00:00,43,43
union.sogou.com,2018-11-25 22:00:00,19,19
union.sogou.com,2018-11-25 23:00:00,24,24
extention.ie.sogou.com,2018-11-25 12:00:00,2,2
extention.ie.sogou.com,2018-11-25 13:00:00,1,1
extention.ie.sogou.com,2018-11-25 17:00:00,1,1
extention.ie.sogou.com,2018-11-25 21:00:00,66,13
extention.ie.sogou.com,2018-11-25 23:00:00,2,2
bazinga.mse.sogou.com,2018-11-25 17:00:00,10,3
bazinga.mse.sogou.com,2018-11-25 00:00:00,2,0
bazinga.mse.sogou.com,2018-11-25 01:00:00,6,0
bazinga.mse.sogou.com,2018-11-25 02:00:00,3,0
bazinga.mse.sogou.com,2018-11-25 05:00:00,1,0
bazinga.mse.sogou.com,2018-11-25 06:00:00,1,0
bazinga.mse.sogou.com,2018-11-25 07:00:00,10,0
bazinga.mse.sogou.com,2018-11-25 08:00:00,7,0
bazinga.mse.sogou.com,2018-11-25 09:00:00,11,0
bazinga.mse.sogou.com,2018-11-25 10:00:00,19,0
bazinga.mse.sogou.com,2018-11-25 11:00:00,11,0
bazinga.mse.sogou.com,2018-11-25 12:00:00,14,0
bazinga.mse.sogou.com,2018-11-25 13:00:00,17,0
bazinga.mse.sogou.com,2018-11-25 14:00:00,13,0
bazinga.mse.sogou.com,2018-11-25 15:00:00,15,0
bazinga.mse.sogou.com,2018-11-25 18:00:00,12,0
bazinga.mse.sogou.com,2018-11-25 19:00:00,25,0
bazinga.mse.sogou.com,2018-11-25 21:00:00,9,0
bazinga.mse.sogou.com,2018-11-25 22:00:00,11,0
bazinga.mse.sogou.com,2018-11-25 23:00:00,4,0
bazinga.mse.sogou.com,2018-11-25 20:00:00,1,0
yze.t.sogou.com,2018-11-25 08:00:00,1,0
yze.t.sogou.com,2018-11-25 12:00:00,1,0
yze.t.sogou.com,2018-11-25 18:00:00,1,0
yze.t.sogou.com,2018-11-25 19:00:00,1,0
yze.t.sogou.com,2018-11-25 20:00:00,1,0
yze.t.sogou.com,2018-11-25 21:00:00,2,0
yze.t.sogou.com,2018-11-25 13:00:00,1,0
english.sogou.com,2018-11-25 00:00:00,1783,0
english.sogou.com,2018-11-25 01:00:00,1160,0
english.sogou.com,2018-11-25 02:00:00,756,0
english.sogou.com,2018-11-25 03:00:00,496,0
english.sogou.com,2018-11-25 04:00:00,331,0
english.sogou.com,2018-11-25 05:00:00,367,0
english.sogou.com,2018-11-25 06:00:00,449,0
english.sogou.com,2018-11-25 07:00:00,612,0
english.sogou.com,2018-11-25 08:00:00,915,0
english.sogou.com,2018-11-25 09:00:00,1126,0
english.sogou.com,2018-11-25 10:00:00,1362,0
english.sogou.com,2018-11-25 11:00:00,1474,0
english.sogou.com,2018-11-25 12:00:00,1447,0
english.sogou.com,2018-11-25 13:00:00,1734,0
english.sogou.com,2018-11-25 14:00:00,1824,0
english.sogou.com,2018-11-25 15:00:00,1964,0
english.sogou.com,2018-11-25 17:00:00,1356,0
english.sogou.com,2018-11-25 18:00:00,1264,0
english.sogou.com,2018-11-25 19:00:00,1499,0
english.sogou.com,2018-11-25 20:00:00,1720,0
english.sogou.com,2018-11-25 21:00:00,1764,0
english.sogou.com,2018-11-25 22:00:00,1812,0
english.sogou.com,2018-11-25 23:00:00,1779,0
overseas.sogou.com,2018-11-25 00:00:00,1,0
overseas.sogou.com,2018-11-25 10:00:00,2,0
overseas.sogou.com,2018-11-25 17:00:00,4,0
overseas.sogou.com,2018-11-25 22:00:00,3,0
www.soso.com,2018-11-25 03:00:00,1,0
www.soso.com,2018-11-25 09:00:00,2,0
www.soso.com,2018-11-25 13:00:00,2,0
www.soso.com,2018-11-25 14:00:00,1,0
www.soso.com,2018-11-25 15:00:00,1,0
www.soso.com,2018-11-25 18:00:00,1,0
www.soso.com,2018-11-25 19:00:00,3,0
www.soso.com,2018-11-25 20:00:00,4,0
inte.sogou.com,2018-11-25 07:00:00,10,6
inte.sogou.com,2018-11-25 18:00:00,14,11
inte.sogou.com,2018-11-25 20:00:00,22,19
inte.sogou.com,2018-11-25 00:00:00,17,17
inte.sogou.com,2018-11-25 01:00:00,19,19
inte.sogou.com,2018-11-25 02:00:00,11,11
inte.sogou.com,2018-11-25 03:00:00,13,13
inte.sogou.com,2018-11-25 04:00:00,6,6
inte.sogou.com,2018-11-25 05:00:00,2,2
inte.sogou.com,2018-11-25 06:00:00,3,3
inte.sogou.com,2018-11-25 08:00:00,11,11
inte.sogou.com,2018-11-25 09:00:00,22,22
inte.sogou.com,2018-11-25 10:00:00,25,25
inte.sogou.com,2018-11-25 11:00:00,26,26
inte.sogou.com,2018-11-25 12:00:00,19,19
inte.sogou.com,2018-11-25 13:00:00,17,17
inte.sogou.com,2018-11-25 14:00:00,22,22
inte.sogou.com,2018-11-25 15:00:00,25,25
inte.sogou.com,2018-11-25 17:00:00,22,22
inte.sogou.com,2018-11-25 19:00:00,28,28
inte.sogou.com,2018-11-25 21:00:00,23,23
inte.sogou.com,2018-11-25 22:00:00,16,16
inte.sogou.com,2018-11-25 23:00:00,18,18
help.sogou.com,2018-11-25 10:00:00,3,0
q.sogou.com,2018-11-25 10:00:00,5,0
q.sogou.com,2018-11-25 12:00:00,3,0
q.sogou.com,2018-11-25 13:00:00,10,0
q.sogou.com,2018-11-25 17:00:00,5,0
snapshot.sogoucdn.com,2018-11-25 10:00:00,3,0
snapshot.sogoucdn.com,2018-11-25 14:00:00,65,0
snapshot.sogoucdn.com,2018-11-25 15:00:00,5,0
snapshot.sogoucdn.com,2018-11-25 22:00:00,4,0
snapshot.sogoucdn.com,2018-11-25 20:00:00,1,0
snapshot.sogoucdn.com,2018-11-25 18:00:00,1,0
snapshot.sogoucdn.com,2018-11-25 19:00:00,4,0
snapshot.sogoucdn.com,2018-11-25 23:00:00,7,0
snapshot.sogoucdn.com,2018-11-25 09:00:00,92,0
snapshot.sogoucdn.com,2018-11-25 12:00:00,1,0
snapshot.sogoucdn.com,2018-11-25 00:00:00,2,1
snapshot.sogoucdn.com,2018-11-25 05:00:00,69,0
snapshot.sogoucdn.com,2018-11-25 11:00:00,59,0
snapshot.sogoucdn.com,2018-11-25 13:00:00,7,0
snapshot.sogoucdn.com,2018-11-25 17:00:00,187,0
snapshot.sogoucdn.com,2018-11-25 07:00:00,1,1
toutiao.sogou.com,2018-11-25 11:00:00,7,0
toutiao.sogou.com,2018-11-25 12:00:00,2,0
toutiao.sogou.com,2018-11-25 13:00:00,9,0
toutiao.sogou.com,2018-11-25 20:00:00,1,0
toutiao.sogou.com,2018-11-25 01:00:00,3,0
toutiao.sogou.com,2018-11-25 02:00:00,2,0
toutiao.sogou.com,2018-11-25 14:00:00,5,0
toutiao.sogou.com,2018-11-25 07:00:00,2,0
toutiao.sogou.com,2018-11-25 09:00:00,3,0
toutiao.sogou.com,2018-11-25 10:00:00,1,0
toutiao.sogou.com,2018-11-25 15:00:00,5,0
toutiao.sogou.com,2018-11-25 17:00:00,3,0
web.sogou.com,2018-11-25 20:00:00,40,0
web.sogou.com,2018-11-25 09:00:00,164,0
web.sogou.com,2018-11-25 00:00:00,11,0
web.sogou.com,2018-11-25 01:00:00,17,0
web.sogou.com,2018-11-25 02:00:00,2,0
web.sogou.com,2018-11-25 03:00:00,7,0
web.sogou.com,2018-11-25 04:00:00,8,0
web.sogou.com,2018-11-25 05:00:00,1,0
web.sogou.com,2018-11-25 06:00:00,3,0
web.sogou.com,2018-11-25 07:00:00,10,0
web.sogou.com,2018-11-25 08:00:00,42,0
web.sogou.com,2018-11-25 10:00:00,98,0
web.sogou.com,2018-11-25 11:00:00,50,0
web.sogou.com,2018-11-25 12:00:00,72,0
web.sogou.com,2018-11-25 13:00:00,67,0
web.sogou.com,2018-11-25 14:00:00,36,0
web.sogou.com,2018-11-25 15:00:00,71,0
web.sogou.com,2018-11-25 17:00:00,29,0
web.sogou.com,2018-11-25 18:00:00,39,0
web.sogou.com,2018-11-25 19:00:00,34,0
web.sogou.com,2018-11-25 21:00:00,31,0
web.sogou.com,2018-11-25 22:00:00,20,0
web.sogou.com,2018-11-25 23:00:00,16,0
www2.sogou.com,2018-11-25 20:00:00,4,0
m.kan.sogou.com,2018-11-25 00:00:00,2633,0
m.kan.sogou.com,2018-11-25 01:00:00,1650,0
m.kan.sogou.com,2018-11-25 02:00:00,968,0
m.kan.sogou.com,2018-11-25 03:00:00,719,0
m.kan.sogou.com,2018-11-25 04:00:00,548,0
m.kan.sogou.com,2018-11-25 05:00:00,728,0
m.kan.sogou.com,2018-11-25 06:00:00,1108,0
m.kan.sogou.com,2018-11-25 07:00:00,1805,0
m.kan.sogou.com,2018-11-25 08:00:00,2132,0
m.kan.sogou.com,2018-11-25 09:00:00,2886,0
m.kan.sogou.com,2018-11-25 10:00:00,2825,0
m.kan.sogou.com,2018-11-25 11:00:00,2997,0
m.kan.sogou.com,2018-11-25 12:00:00,3312,0
m.kan.sogou.com,2018-11-25 13:00:00,3783,0
m.kan.sogou.com,2018-11-25 14:00:00,4074,0
m.kan.sogou.com,2018-11-25 15:00:00,3739,0
m.kan.sogou.com,2018-11-25 17:00:00,3639,0
m.kan.sogou.com,2018-11-25 18:00:00,5160,0
m.kan.sogou.com,2018-11-25 19:00:00,6139,0
m.kan.sogou.com,2018-11-25 20:00:00,6769,0
m.kan.sogou.com,2018-11-25 21:00:00,6319,0
m.kan.sogou.com,2018-11-25 22:00:00,5431,0
m.kan.sogou.com,2018-11-25 23:00:00,3366,0
m.haha.sogou.com,2018-11-25 00:00:00,110,0
m.haha.sogou.com,2018-11-25 01:00:00,82,0
m.haha.sogou.com,2018-11-25 02:00:00,91,0
m.haha.sogou.com,2018-11-25 03:00:00,99,0
m.haha.sogou.com,2018-11-25 04:00:00,77,0
m.haha.sogou.com,2018-11-25 05:00:00,108,0
m.haha.sogou.com,2018-11-25 06:00:00,96,0
m.haha.sogou.com,2018-11-25 07:00:00,115,0
m.haha.sogou.com,2018-11-25 08:00:00,117,0
m.haha.sogou.com,2018-11-25 09:00:00,81,0
m.haha.sogou.com,2018-11-25 10:00:00,213,0
m.haha.sogou.com,2018-11-25 11:00:00,139,0
m.haha.sogou.com,2018-11-25 12:00:00,162,0
m.haha.sogou.com,2018-11-25 13:00:00,161,0
m.haha.sogou.com,2018-11-25 14:00:00,91,0
m.haha.sogou.com,2018-11-25 15:00:00,9,0
m.haha.sogou.com,2018-11-25 17:00:00,21,0
m.haha.sogou.com,2018-11-25 18:00:00,16,0
m.haha.sogou.com,2018-11-25 19:00:00,28,0
m.haha.sogou.com,2018-11-25 20:00:00,19,0
m.haha.sogou.com,2018-11-25 21:00:00,33,0
m.haha.sogou.com,2018-11-25 22:00:00,20,0
m.haha.sogou.com,2018-11-25 23:00:00,67,0
haha.sogou.com,2018-11-25 00:00:00,90,0
haha.sogou.com,2018-11-25 01:00:00,157,0
haha.sogou.com,2018-11-25 02:00:00,35,0
haha.sogou.com,2018-11-25 03:00:00,32,0
haha.sogou.com,2018-11-25 04:00:00,38,0
haha.sogou.com,2018-11-25 05:00:00,25,0
haha.sogou.com,2018-11-25 06:00:00,34,0
haha.sogou.com,2018-11-25 07:00:00,27,0
haha.sogou.com,2018-11-25 08:00:00,18,0
haha.sogou.com,2018-11-25 09:00:00,74,0
haha.sogou.com,2018-11-25 10:00:00,177,0
haha.sogou.com,2018-11-25 11:00:00,143,0
haha.sogou.com,2018-11-25 12:00:00,62,0
haha.sogou.com,2018-11-25 13:00:00,122,0
haha.sogou.com,2018-11-25 14:00:00,193,0
haha.sogou.com,2018-11-25 15:00:00,145,0
haha.sogou.com,2018-11-25 17:00:00,241,0
haha.sogou.com,2018-11-25 18:00:00,264,0
haha.sogou.com,2018-11-25 19:00:00,357,0
haha.sogou.com,2018-11-25 20:00:00,177,0
haha.sogou.com,2018-11-25 21:00:00,104,0
haha.sogou.com,2018-11-25 22:00:00,168,0
haha.sogou.com,2018-11-25 23:00:00,99,0
imgstore.cdn.sogou.com,2018-11-25 12:00:00,1921,0
imgstore.cdn.sogou.com,2018-11-25 23:00:00,2268,0
imgstore.cdn.sogou.com,2018-11-25 00:00:00,1795,0
imgstore.cdn.sogou.com,2018-11-25 01:00:00,962,0
imgstore.cdn.sogou.com,2018-11-25 02:00:00,842,0
imgstore.cdn.sogou.com,2018-11-25 03:00:00,605,0
imgstore.cdn.sogou.com,2018-11-25 04:00:00,409,0
imgstore.cdn.sogou.com,2018-11-25 05:00:00,558,0
imgstore.cdn.sogou.com,2018-11-25 06:00:00,921,0
imgstore.cdn.sogou.com,2018-11-25 07:00:00,913,0
imgstore.cdn.sogou.com,2018-11-25 08:00:00,1350,0
imgstore.cdn.sogou.com,2018-11-25 09:00:00,1559,0
imgstore.cdn.sogou.com,2018-11-25 10:00:00,1914,0
imgstore.cdn.sogou.com,2018-11-25 11:00:00,2172,0
imgstore.cdn.sogou.com,2018-11-25 13:00:00,2178,0
imgstore.cdn.sogou.com,2018-11-25 14:00:00,2267,0
imgstore.cdn.sogou.com,2018-11-25 15:00:00,2698,0
imgstore.cdn.sogou.com,2018-11-25 17:00:00,2097,0
imgstore.cdn.sogou.com,2018-11-25 18:00:00,2166,0
imgstore.cdn.sogou.com,2018-11-25 19:00:00,2170,0
imgstore.cdn.sogou.com,2018-11-25 20:00:00,3193,0
imgstore.cdn.sogou.com,2018-11-25 21:00:00,3156,0
imgstore.cdn.sogou.com,2018-11-25 22:00:00,2857,0
wp.mse.sogou.com,2018-11-25 15:00:00,1,0
wp.mse.sogou.com,2018-11-25 22:00:00,1,0
se.sogou.com,2018-11-25 00:00:00,2,0
se.sogou.com,2018-11-25 08:00:00,6,0
se.sogou.com,2018-11-25 13:00:00,7,0
se.sogou.com,2018-11-25 15:00:00,4,0
se.sogou.com,2018-11-25 20:00:00,2,0
se.sogou.com,2018-11-25 22:00:00,3,0
se.sogou.com,2018-11-25 23:00:00,3,0
se.sogou.com,2018-11-25 02:00:00,1,0
se.sogou.com,2018-11-25 04:00:00,1,0
se.sogou.com,2018-11-25 12:00:00,1,0
img01.sogoucdn.com,2018-11-25 03:00:00,2,0
img01.sogoucdn.com,2018-11-25 09:00:00,1,0
mse.sogou.com,2018-11-25 03:00:00,3,0
mse.sogou.com,2018-11-25 13:00:00,5,5
mse.sogou.com,2018-11-25 17:00:00,3,3
mse.sogou.com,2018-11-25 20:00:00,3,3
service.epro.sogou.com,2018-11-25 05:00:00,2,0
service.epro.sogou.com,2018-11-25 23:00:00,1,0
shouji.sogou.com,2018-11-25 11:00:00,2,0
shouji.sogou.com,2018-11-25 05:00:00,1,1
shouji.sogou.com,2018-11-25 10:00:00,1,1
shouji.sogou.com,2018-11-25 12:00:00,1,1
shouji.sogou.com,2018-11-25 13:00:00,1,1
fanyi.sogou.com,2018-11-25 22:00:00,3,0
appsearch.m.sogou.com,2018-11-25 22:00:00,8,0
zhongyi.sogou.com,2018-11-25 00:00:00,20,20
zhongyi.sogou.com,2018-11-25 01:00:00,4,4
zhongyi.sogou.com,2018-11-25 02:00:00,28,13
zhongyi.sogou.com,2018-11-25 03:00:00,1,1
zhongyi.sogou.com,2018-11-25 04:00:00,3,3
zhongyi.sogou.com,2018-11-25 05:00:00,7,4
zhongyi.sogou.com,2018-11-25 06:00:00,14,8
zhongyi.sogou.com,2018-11-25 07:00:00,30,22
zhongyi.sogou.com,2018-11-25 08:00:00,58,48
zhongyi.sogou.com,2018-11-25 09:00:00,39,32
zhongyi.sogou.com,2018-11-25 10:00:00,67,56
zhongyi.sogou.com,2018-11-25 11:00:00,57,47
zhongyi.sogou.com,2018-11-25 12:00:00,37,36
zhongyi.sogou.com,2018-11-25 13:00:00,44,34
zhongyi.sogou.com,2018-11-25 14:00:00,55,31
zhongyi.sogou.com,2018-11-25 15:00:00,58,43
zhongyi.sogou.com,2018-11-25 17:00:00,66,51
zhongyi.sogou.com,2018-11-25 18:00:00,34,25
zhongyi.sogou.com,2018-11-25 19:00:00,60,50
zhongyi.sogou.com,2018-11-25 20:00:00,61,53
zhongyi.sogou.com,2018-11-25 21:00:00,93,69
zhongyi.sogou.com,2018-11-25 22:00:00,60,34
zhongyi.sogou.com,2018-11-25 23:00:00,45,35
wx.sogou.com,2018-11-25 22:00:00,18,3
wx.sogou.com,2018-11-25 02:00:00,4,1
wx.sogou.com,2018-11-25 08:00:00,8,6
wx.sogou.com,2018-11-25 10:00:00,2,0
wx.sogou.com,2018-11-25 11:00:00,6,4
wx.sogou.com,2018-11-25 13:00:00,4,3
wx.sogou.com,2018-11-25 14:00:00,6,4
wx.sogou.com,2018-11-25 15:00:00,1,0
wx.sogou.com,2018-11-25 17:00:00,5,2
wx.sogou.com,2018-11-25 19:00:00,7,3
wx.sogou.com,2018-11-25 20:00:00,7,6
wx.sogou.com,2018-11-25 00:00:00,6,6
wx.sogou.com,2018-11-25 07:00:00,2,2
wx.sogou.com,2018-11-25 09:00:00,1,1
wx.sogou.com,2018-11-25 18:00:00,2,2
wx.sogou.com,2018-11-25 21:00:00,5,5
baichuan.epro.sogou.com,2018-11-25 00:00:00,11,11
baichuan.epro.sogou.com,2018-11-25 01:00:00,8,8
baichuan.epro.sogou.com,2018-11-25 02:00:00,6,6
baichuan.epro.sogou.com,2018-11-25 03:00:00,4,4
baichuan.epro.sogou.com,2018-11-25 04:00:00,1,1
baichuan.epro.sogou.com,2018-11-25 05:00:00,3,3
baichuan.epro.sogou.com,2018-11-25 06:00:00,8,8
baichuan.epro.sogou.com,2018-11-25 07:00:00,15,15
baichuan.epro.sogou.com,2018-11-25 08:00:00,33,33
baichuan.epro.sogou.com,2018-11-25 09:00:00,86,86
baichuan.epro.sogou.com,2018-11-25 10:00:00,111,111
baichuan.epro.sogou.com,2018-11-25 11:00:00,116,116
baichuan.epro.sogou.com,2018-11-25 12:00:00,83,83
baichuan.epro.sogou.com,2018-11-25 13:00:00,83,83
baichuan.epro.sogou.com,2018-11-25 14:00:00,111,111
baichuan.epro.sogou.com,2018-11-25 15:00:00,125,125
baichuan.epro.sogou.com,2018-11-25 17:00:00,89,89
baichuan.epro.sogou.com,2018-11-25 18:00:00,57,57
baichuan.epro.sogou.com,2018-11-25 19:00:00,90,90
baichuan.epro.sogou.com,2018-11-25 20:00:00,94,94
baichuan.epro.sogou.com,2018-11-25 21:00:00,70,70
